block,browser_codename,browser_name,browser_version,condition,correct_response,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,queryParams_batchId,queryParams_generalMultiple,response,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,stim,system_os
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1698,824,1536,24,864,24,-7,-7,1536,moship-father,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1110,824,1536,24,864,24,-7,-7,1536,circle-round,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1593,824,1536,24,864,24,-7,-7,1536,wash-rinse,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1405,824,1536,24,864,24,-7,-7,1536,slant-flower,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1208,824,1536,24,864,24,-7,-7,1536,earth-ground,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1941,824,1536,24,864,24,-7,-7,1536,yot-colp,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,2496,824,1536,24,864,24,-7,-7,1536,arsy-goldier,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1918,824,1536,24,864,24,-7,-7,1536,nock-kry,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1835,824,1536,24,864,24,-7,-7,1536,plang-fluwer,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1510,824,1536,24,864,24,-7,-7,1536,fing-sueen,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,932,824,1536,24,864,24,-7,-7,1536,true-false,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1577,824,1536,24,864,24,-7,-7,1536,dish-dawn,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1878,824,1536,24,864,24,-7,-7,1536,bircle-rount,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1156,824,1536,24,864,24,-7,-7,1536,lion-tiger,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1147,824,1536,24,864,24,-7,-7,1536,plant-flower,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1597,824,1536,24,864,24,-7,-7,1536,cabbage-lottir,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1531,824,1536,24,864,24,-7,-7,1536,bed-slorg,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1560,824,1536,24,864,24,-7,-7,1536,purse-doctor,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1029,824,1536,24,864,24,-7,-7,1536,young-old,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1238,824,1536,24,864,24,-7,-7,1536,door-wingew,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1326,824,1536,24,864,24,-7,-7,1536,slom-wast,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1220,824,1536,24,864,24,-7,-7,1536,lont-gound,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,968,824,1536,24,864,24,-7,-7,1536,life-death,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1011,824,1536,24,864,24,-7,-7,1536,army-soldier,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1152,824,1536,24,864,24,-7,-7,1536,bitter-sweax,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1216,824,1536,24,864,24,-7,-7,1536,sing-queen,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1916,824,1536,24,864,24,-7,-7,1536,gammer-yail,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1177,824,1536,24,864,24,-7,-7,1536,hammer-nail,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1378,824,1536,24,864,24,-7,-7,1536,cash-rinse,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1391,824,1536,24,864,24,-7,-7,1536,leaf-stem,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1398,824,1536,24,864,24,-7,-7,1536,glider-web,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1015,824,1536,24,864,24,-7,-7,1536,dusk-dawn,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1559,824,1536,24,864,24,-7,-7,1536,limp-tiger,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1721,824,1536,24,864,24,-7,-7,1536,spiler-heb,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1014,824,1536,24,864,24,-7,-7,1536,luck-key,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1798,824,1536,24,864,24,-7,-7,1536,wife-death,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1638,824,1536,24,864,24,-7,-7,1536,early-ground,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1058,824,1536,24,864,24,-7,-7,1536,spider-web,Win32
practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,2378,969,1680,30,1050,30,0,25,1680,ip-bown,MacIntel
practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1722,969,1680,30,1050,30,0,25,1680,hort-sain,MacIntel
practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1690,969,1680,30,1050,30,0,25,1680,sand-pepper,MacIntel
practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1140,969,1680,30,1050,30,0,25,1680,buy-sell,MacIntel
practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1067,969,1680,30,1050,30,0,25,1680,table-chair,MacIntel
practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1431,969,1680,30,1050,30,0,25,1680,shark-dull,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1208,969,1680,30,1050,30,0,25,1680,scissors-cut,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1299,969,1680,30,1050,30,0,25,1680,boeh-ale,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,914,969,1680,30,1050,30,0,25,1680,dog-cat,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1632,969,1680,30,1050,30,0,25,1680,bed-slorg,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,2520,969,1680,30,1050,30,0,25,1680,dealth-fickness,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,984,969,1680,30,1050,30,0,25,1680,pen-ink,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1331,969,1680,30,1050,30,0,25,1680,dance-waltz,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1808,969,1680,30,1050,30,0,25,1680,wone-brapes,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,2003,969,1680,30,1050,30,0,25,1680,large-smipo,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,2399,969,1680,30,1050,30,0,25,1680,porry-cent,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1259,969,1680,30,1050,30,0,25,1680,ren-onk,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1374,969,1680,30,1050,30,0,25,1680,add-subtract,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1634,969,1680,30,1050,30,0,25,1680,door-wingew,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1037,969,1680,30,1050,30,0,25,1680,high-low,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,966,969,1680,30,1050,30,0,25,1680,peace-war,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,794,969,1680,30,1050,30,0,25,1680,good-bad,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1154,969,1680,30,1050,30,0,25,1680,treat-fish,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1194,969,1680,30,1050,30,0,25,1680,hilp-bountain,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,944,969,1680,30,1050,30,0,25,1680,glue-sky,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,969,969,1680,30,1050,30,0,25,1680,rip-tear,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,922,969,1680,30,1050,30,0,25,1680,fat-thin,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1275,969,1680,30,1050,30,0,25,1680,capsute-pill,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,2054,969,1680,30,1050,30,0,25,1680,nirey-south,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1810,969,1680,30,1050,30,0,25,1680,scorpion-cut,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,2002,969,1680,30,1050,30,0,25,1680,cabbage-lottir,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,2213,969,1680,30,1050,30,0,25,1680,block-whote,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1251,969,1680,30,1050,30,0,25,1680,age-subtract,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1189,969,1680,30,1050,30,0,25,1680,rid-tear,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1005,969,1680,30,1050,30,0,25,1680,fot-thip,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1164,969,1680,30,1050,30,0,25,1680,brothog-sister,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1402,969,1680,30,1050,30,0,25,1680,bitter-sweax,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1133,969,1680,30,1050,30,0,25,1680,bosh-water,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,902,969,1680,30,1050,30,0,25,1680,hard-soft,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1852,969,1680,30,1050,30,0,25,1680,health-sickness,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,889,969,1680,30,1050,30,0,25,1680,honip-bee,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1078,969,1680,30,1050,30,0,25,1680,goid-nad,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1060,969,1680,30,1050,30,0,25,1680,dark-night,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,2231,969,1680,30,1050,30,0,25,1680,figh-lew,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1360,969,1680,30,1050,30,0,25,1680,sconix-marble,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1911,969,1680,30,1050,30,0,25,1680,green-gliss,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1585,969,1680,30,1050,30,0,25,1680,ranch-waltz,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1500,969,1680,30,1050,30,0,25,1680,afraid-scobet,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1254,969,1680,30,1050,30,0,25,1680,wealth-sickness,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1567,969,1680,30,1050,30,0,25,1680,frout-hish,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1463,969,1680,30,1050,30,0,25,1680,mop-skip,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1284,969,1680,30,1050,30,0,25,1680,bat-thin,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1359,969,1680,30,1050,30,0,25,1680,will-mountain,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1071,969,1680,30,1050,30,0,25,1680,lean-stem,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1195,969,1680,30,1050,30,0,25,1680,scyssors-cet,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1059,969,1680,30,1050,30,0,25,1680,gold-bad,MacIntel
